,Survived,Age,SibSp,Parch,Fare,Pclass_2,Pclass_3,Sex_male,Embarked_Q,Embarked_S
378,0,0.04181151768990123,0,0,-0.5673125957377377,0,1,1,0,0
379,0,0.04181151768990123,0,0,-0.4915983593444484,0,1,1,0,1
380,1,0.04181151768990123,0,0,3.930515513725406,0,0,0,0,0
381,1,0.04181151768990123,0,2,-0.33128138736453655,0,1,0,0,0
382,0,0.04181151768990123,0,0,-0.4885798515812607,0,1,1,0,1
383,1,0.04181151768990123,1,0,0.39835834616869975,0,0,0,0,1
384,0,0.04181151768990123,0,0,-0.48916745442582793,0,1,1,0,1
385,0,0.04181151768990123,0,0,0.8310111255589244,1,0,1,0,1
386,0,0.04181151768990123,5,2,0.2957290822203209,0,1,1,0,1
387,1,0.04181151768990123,0,0,-0.3864536722600798,1,0,0,0,1
388,0,0.04181151768990123,0,0,-0.492520010381475,0,1,1,1,0
389,1,0.04181151768990123,0,0,-0.40657705734799726,1,0,0,0,0
390,1,0.04181151768990123,1,2,1.7667485321470848,0,0,1,0,1
391,1,0.04181151768990123,0,0,-0.49117979293461966,0,1,1,0,1
392,0,0.04181151768990123,2,0,-0.4885798515812607,0,1,1,0,1
393,1,0.04181151768990123,1,0,1.6314187674308405,0,0,0,0,0
394,1,0.04181151768990123,0,2,-0.3119971474347854,0,1,0,0,1
395,0,0.04181151768990123,0,0,-0.49117979293461966,0,1,1,0,1
396,0,0.04181151768990123,0,0,-0.49000458724548535,0,1,0,0,1
397,0,0.04181151768990123,0,0,-0.12484966611715333,1,0,1,0,1
398,0,0.04181151768990123,0,0,-0.43676213497987343,1,0,1,0,1
399,1,0.04181151768990123,0,0,-0.39349685704085097,1,0,0,0,1
400,1,0.04181151768990123,0,0,-0.4885798515812607,0,1,1,0,1
401,0,0.04181151768990123,0,0,-0.48606442844527104,0,1,1,0,1
402,0,0.04181151768990123,1,0,-0.4503454199142176,0,1,0,0,1
403,0,0.04181151768990123,1,0,-0.3291020247595151,0,1,1,0,1
404,0,0.04181151768990123,0,0,-0.4737388550789216,0,1,0,0,1
405,0,0.04181151768990123,1,0,-0.22546659155674043,1,0,1,0,1
406,0,0.04181151768990123,0,0,-0.4921014439716463,0,1,1,0,1
407,1,0.04181151768990123,1,1,-0.2707442080045546,1,0,1,0,1
408,0,0.04181151768990123,0,0,-0.4915983593444484,0,1,1,0,1
409,0,0.04181151768990123,3,1,-0.1355814673845397,0,1,0,0,1
410,0,0.04181151768990123,0,0,-0.48916745442582793,0,1,1,0,1
411,0,0.04181151768990123,0,0,-0.5100454664545423,0,1,1,1,0
412,1,0.04181151768990123,1,0,1.1630469795095622,0,0,0,1,0
413,0,0.04181151768990123,0,0,-0.6480576784030063,1,0,1,0,1
414,1,0.04181151768990123,0,0,-0.4885798515812607,0,1,1,0,1
415,0,0.04181151768990123,0,0,-0.48606442844527104,0,1,0,0,1
416,1,0.04181151768990123,1,1,0.005952336954309947,1,0,0,0,1
417,1,0.04181151768990123,0,2,-0.3864536722600798,1,0,0,0,1
418,0,0.04181151768990123,0,0,-0.3864536722600798,1,0,1,0,1
419,0,0.04181151768990123,0,2,-0.16207792852980057,0,1,0,0,1
420,0,0.04181151768990123,0,0,-0.48916745442582793,0,1,1,0,0
421,0,0.04181151768990123,0,0,-0.49243750450261453,0,1,1,1,0
422,0,0.04181151768990123,0,0,-0.4895860208356566,0,1,1,0,1
423,0,0.04181151768990123,1,1,-0.35828093313699544,0,1,0,0,1
424,0,0.04181151768990123,1,1,-0.24131375731347546,0,1,1,0,1
425,0,0.04181151768990123,0,0,-0.5021631365156051,0,1,1,0,1
426,1,0.04181151768990123,1,0,-0.12484966611715333,1,0,0,0,1
427,1,0.04181151768990123,0,0,-0.12484966611715333,1,0,0,0,1
428,0,0.04181151768990259,0,0,-0.4921014439716463,0,1,1,1,0
429,1,0.04181151768990123,0,0,-0.48606442844527104,0,1,1,0,1
430,1,0.04181151768990123,0,0,-0.11378180431879872,0,0,1,0,1
431,1,0.041811517337239625,1,0,-0.32407117848753575,0,1,0,0,1
432,1,0.04181151768990123,1,0,-0.12484966611715333,1,0,0,0,1
433,0,0.04181151768990123,0,0,-0.5046785596515948,0,1,1,0,1
434,0,0.04181151768990123,1,0,0.4768395480115777,0,0,1,0,1
435,1,0.04181151768990123,1,2,1.7667485321470848,0,0,0,0,1
436,0,0.04181151768990123,2,2,0.04368368399415512,0,1,0,0,1
437,1,0.04181151768990123,2,3,-0.2707442080045546,1,0,0,0,1
438,0,0.04181151768990123,1,4,4.644392599719277,0,0,1,0,1
439,0,0.04181151768990123,0,0,-0.43676213497987343,1,0,1,0,1
440,1,0.04181151768990123,1,1,-0.11981881984517397,1,0,0,0,1
441,0,0.04181151768990123,0,0,-0.4568855200677908,0,1,1,0,1
442,0,0.04181151768990123,1,0,-0.4915983593444484,0,1,1,0,1
443,1,0.04181151768990123,0,0,-0.3864536722600798,1,0,0,0,1
444,1,0.04181151768990123,0,0,-0.4848067168772762,0,1,1,0,1
445,1,0.04181151768990123,0,2,0.9992084151392646,0,0,1,0,1
446,1,0.04181151768990123,0,1,-0.25565166918861654,1,0,0,0,1
447,1,0.04181151768990123,0,0,-0.11378180431879872,0,0,1,0,1
448,1,0.04181151768990123,2,1,-0.26051549136436625,0,1,0,0,0
449,1,0.04181151768990123,0,0,-0.0342944332215249,0,0,1,0,1
450,0,0.04181151768990123,1,2,-0.08963374221329783,1,0,1,0,1
451,0,0.04181151768990123,1,0,-0.24626008536808552,0,1,1,0,1
452,0,0.04181151768990123,0,0,-0.08963374221329783,0,0,1,0,0
453,1,0.04181151768990123,1,0,1.1450204511478057,0,0,1,0,0
454,0,0.04181151768990123,0,0,-0.48606442844527104,0,1,1,0,1
455,1,0.04181151768990123,0,0,-0.48916745442582793,0,1,1,0,0
456,0,0.04181151768990123,0,0,-0.11378180431879872,0,0,1,0,1
457,1,0.04181151768990123,1,0,0.39559138071911104,0,0,0,0,1
458,1,0.04181151768990123,0,0,-0.43676213497987343,1,0,0,0,1
459,0,0.04181151768990123,0,0,-0.4921014439716463,0,1,1,1,0
460,1,0.04181151768990123,0,0,-0.11378180431879872,0,0,1,0,1
461,0,0.04181151768990123,0,0,-0.48606442844527104,0,1,1,0,1
462,0,0.04181151768990123,0,0,0.1266926474818145,0,0,1,0,1
463,0,0.04181151768990123,0,0,-0.3864536722600798,1,0,1,0,1
464,0,0.04181151768990123,0,0,-0.48606442844527104,0,1,1,0,1
465,0,0.04181151768990123,0,0,-0.5061878135331885,0,1,1,0,1
466,0,0.041811517689901205,0,0,-0.6480576784030063,1,0,1,0,1
467,0,0.04181151768990123,0,0,-0.11378180431879872,0,0,1,0,1
468,0,0.041811517690020866,0,0,-0.49260452859884424,0,1,1,1,0
469,1,0.04181151768990123,2,1,-0.26051549136436625,0,1,0,0,0
470,0,0.04181151583378751,0,0,-0.5021631365156051,0,1,1,0,1
471,0,0.04181151768990123,0,0,-0.4737388550789216,0,1,1,0,1
472,1,0.04181151768990123,1,2,-0.08963374221329783,1,0,0,0,1
473,1,0.04181151768990123,0,0,-0.3705219882859756,1,0,0,0,0
474,0,0.04181151768990123,0,0,-0.4500938776006187,0,1,0,0,1
475,0,0.0417083650459586,0,0,0.39835834616869975,0,0,1,0,1
476,0,0.04181151768990123,1,0,-0.22546659155674043,1,0,1,0,1
477,0,0.04181151768990123,1,0,-0.5062723317505579,0,1,1,0,1
478,0,0.04181151768990123,0,0,-0.49671372383379697,0,1,1,0,1
479,1,0.04181151768990123,0,1,-0.400791584135221,0,1,0,0,1
480,0,0.04181151768990123,5,2,0.2957290822203209,0,1,1,0,1
481,0,0.04181151768990123,0,0,-0.6480576784030063,1,0,1,0,1
482,0,0.04181151768990123,0,0,-0.48606442844527104,0,1,1,0,1
483,1,0.04181151768990123,0,0,-0.45512472387259806,0,1,0,0,1
484,1,0.04181151768990123,1,0,1.1847641366964425,0,0,1,0,0
485,0,0.04181151768990123,3,1,-0.1355814673845397,0,1,0,0,1
486,1,0.04181151768990123,1,0,1.1630469795095622,0,0,0,0,1
487,0,0.04181151768990123,0,0,-0.05039314129185886,0,0,1,0,0
488,0,0.04181151768990123,0,0,-0.48606442844527104,0,1,1,0,1
489,1,0.04181151768990123,1,1,-0.32809585550511927,0,1,1,0,1
490,0,0.04181151768990123,1,0,-0.24626008536808552,0,1,1,0,1
491,0,0.04181151768990123,0,0,-0.5021631365156051,0,1,1,0,1
492,0,0.04181151768990123,0,0,-0.0342944332215249,0,0,1,0,1
493,0,0.04181151768990123,0,0,0.3481344016662754,0,0,1,0,0
494,0,0.04181151768990123,0,0,-0.48606442844527104,0,1,1,0,1
495,0,0.04181151768990124,0,0,-0.35710773978636984,0,1,1,0,0
496,1,0.04181151768990123,1,0,0.9269332652575003,0,0,0,0,0
497,0,0.04181151768995561,0,0,-0.3441945635754532,0,1,1,0,1
498,0,0.04181151768990123,1,2,2.40164133167088,0,0,0,0,1
499,0,0.04181151768990123,0,0,-0.49117979293461966,0,1,1,0,1
500,0,0.04181151768990123,0,0,-0.4737388550789216,0,1,1,0,1
501,0,0.04181151768990123,0,0,-0.4921014439716463,0,1,0,1,0
502,0,0.041811517637466024,0,0,-0.4945323488902667,0,1,0,1,0
503,0,0.04181151768990123,0,0,-0.45512472387259806,0,1,0,0,1
504,1,0.04181151768990123,0,0,1.092615131701851,0,0,0,0,1
505,0,0.04181151768990123,1,0,1.5433789576712016,0,0,1,0,0
506,1,0.04181151768990123,0,2,-0.12484966611715333,1,0,0,0,1
507,1,0.04181151341341522,0,0,-0.11378180431879872,0,0,1,0,1
508,0,0.04181151768990123,0,0,-0.19477842929766642,0,1,1,0,1
509,1,0.04181151768990123,0,0,0.488829060846959,0,1,1,0,1
510,1,0.04181151768990123,0,0,-0.4921014439716463,0,1,1,1,0
511,0,0.038386071400485486,0,0,-0.48606442844527104,0,1,1,0,1
512,1,0.04181151768990123,0,0,-0.11906419290437703,0,0,1,0,1
513,1,0.04181151768990123,1,0,0.5472713958192886,0,0,0,0,0
514,0,0.04181151768990123,0,0,-0.4972168084609949,0,1,1,0,1
515,0,0.04181151768990123,0,0,0.03655598099601479,0,0,1,0,1
516,1,0.04181151768990123,0,0,-0.43676213497987343,1,0,0,0,1
517,0,0.04181151768990123,0,0,-0.16207792852980057,0,1,1,1,0
518,1,0.04181151768990123,1,0,-0.12484966611715333,1,0,0,0,1
519,0,0.04181151768990123,0,0,-0.48916745442582793,0,1,1,0,1
520,1,0.04181151768990123,0,0,1.233478827317273,0,0,0,0,1
521,0,0.04181151768990123,0,0,-0.48916745442582793,0,1,1,0,1
522,0,0.04181151768990123,0,0,-0.502666221142803,0,1,1,0,0
523,1,0.04181151768990123,0,1,0.5186800902863755,0,0,0,0,0
524,0,0.04181151768990123,0,0,-0.5025817029254338,0,1,1,0,0
525,0,0.04181151768990123,0,0,-0.4921014439716463,0,1,1,1,0
526,1,0.04181151768990123,0,0,-0.43676213497987343,1,0,0,0,1
527,0,0.04181151768990122,0,0,3.8148905676872498,0,0,1,0,1
528,0,0.04181151768990123,0,0,-0.4885798515812607,0,1,1,0,1
529,0,0.04181151768990123,2,1,-0.416638749891956,1,0,1,0,1
530,1,0.04181151768990123,1,1,-0.12484966611715333,1,0,0,0,1
531,0,0.04181151768990033,0,0,-0.5025817029254338,0,1,1,0,0
532,0,0.04181151768990123,1,1,-0.5025817029254338,0,1,1,0,0
533,1,0.04181151768479692,0,2,-0.1981329975918222,0,1,0,0,0
534,0,0.04181151768990123,0,0,-0.4737388550789216,0,1,0,0,1
535,1,0.04181151768990123,0,2,-0.11981881984517397,1,0,0,0,1
536,0,0.04181151768990123,0,0,-0.11378180431879872,0,0,1,0,1
537,1,0.04181151768990123,0,0,1.4935735795786056,0,0,0,0,0
538,0,0.04181080304157203,0,0,-0.3562685946282037,0,1,1,0,1
539,1,0.04181151768990123,0,2,0.3480498834489062,0,0,0,0,0
540,1,0.04181151768990123,0,2,0.7807026628391308,0,0,0,0,1
541,0,0.04181151768990123,4,2,-0.01869880977838893,0,1,0,0,1
542,0,0.04181151768990123,4,2,-0.01869880977838893,0,1,0,0,1
543,1,0.04181151768990123,1,0,-0.12484966611715333,1,0,1,0,1
544,0,0.04181151768990123,1,0,1.4935735795786056,0,0,1,0,0
545,0,0.04181151768990123,0,0,-0.12484966611715333,0,0,1,0,1
546,1,0.04181151768990123,1,0,-0.12484966611715333,1,0,0,0,1
547,1,0.04181151768990123,0,0,-0.369097252621751,1,0,1,0,0
548,0,0.04181151768990123,1,1,-0.23502519947350126,0,1,1,0,1
549,1,0.04181151768990123,1,1,0.091476723577959,1,0,1,0,1
550,1,0.04181151768990123,0,2,1.583289667316068,0,0,1,0,0
551,0,0.04181151768990123,0,0,-0.12484966611715333,1,0,1,0,1
552,0,0.04181151768990123,0,0,-0.49050767187268324,0,1,1,1,0
553,1,0.04181151768990123,0,0,-0.502666221142803,0,1,1,0,0
554,1,0.04181151768990123,0,0,-0.4915983593444484,0,1,0,0,1
555,0,0.04181151768990123,0,0,-0.11378180431879872,0,0,1,0,1
556,1,0.04181151768990123,1,0,0.1488283710785237,0,0,0,0,0
557,0,0.04181151768990123,0,0,3.930515513725406,0,0,1,0,0
558,1,0.04181151768990123,1,1,0.9547699438496167,0,0,0,0,1
559,1,0.04181151768990123,1,0,-0.2979107778732432,0,1,0,0,1
560,0,0.04181151768990129,0,0,-0.4921014439716463,0,1,1,1,0
561,0,0.04181151768990123,0,0,-0.48916745442582793,0,1,1,0,1
562,0,0.04181151768990123,0,0,-0.3763919797161211,1,0,1,0,1
563,0,0.04181151768990146,0,0,-0.48606442844527104,0,1,1,0,1
564,0,0.041811517697441694,0,0,-0.48606442844527104,0,1,0,0,1
565,0,0.04181151768990123,2,0,-0.16207792852980057,0,1,1,0,1
566,0,0.04181151768990123,0,0,-0.48916745442582793,0,1,1,0,1
567,0,0.04181151768990123,0,4,-0.22395733767514664,0,1,0,0,1
568,0,0.04181165168646296,0,0,-0.5025817029254338,0,1,1,0,0
569,1,0.04181151768990123,0,0,-0.49000458724548535,0,1,1,0,1
570,1,0.04181151768990123,0,0,-0.43676213497987343,1,0,1,0,1
571,1,0.04181151768990123,2,0,0.38787808721491235,0,0,0,0,1
572,1,0.04181151768990123,0,0,-0.11705185439558533,0,0,1,0,1
573,1,0.041947757030957544,0,0,-0.4921014439716463,0,1,0,1,0
574,0,0.04181151768990123,0,0,-0.48606442844527104,0,1,1,0,1
575,0,0.04181151768990123,0,0,-0.3562685946282037,0,1,1,0,1
576,1,0.04181151768990123,0,0,-0.3864536722600798,1,0,0,0,1
577,1,0.04181151768990123,1,0,0.4768395480115777,0,0,0,0,1
578,0,-8.631667610477267,1,0,-0.35710773978636984,0,1,0,0,0
579,1,0.04181151768990123,0,0,-0.4885798515812607,0,1,1,0,1
580,1,0.04181151768990123,1,1,-0.04435612576548362,1,0,0,0,1
581,1,0.04181151768990123,1,1,1.583289667316068,0,0,0,0,0
582,0,0.04181151768990123,0,0,-0.12484966611715333,1,0,1,0,1
583,0,0.04181151768990123,0,0,0.1593931482496803,0,0,1,0,0
584,0,0.04181151768990123,0,0,-0.4727326858245258,0,1,1,0,0
585,1,0.04181151768990123,0,2,0.9547699438496167,0,0,0,0,1
586,0,0.04181151768990123,0,0,-0.346206902084245,1,0,1,0,1
587,1,0.04181151768990123,1,1,0.9457144205600537,0,0,1,0,0
588,0,0.04181151768990123,0,0,-0.48606442844527104,0,1,1,0,1
589,0,0.04181151768990123,0,0,-0.48606442844527104,0,1,1,0,1
590,0,0.04181151768990123,0,0,-0.5046785596515948,0,1,1,0,1
591,1,0.04181151768990123,1,0,0.9269332652575003,0,0,0,0,0
592,0,0.04181151768990123,0,0,-0.5021631365156051,0,1,1,0,1
593,0,0.04181151768990123,0,2,-0.4921014439716463,0,1,0,1,0
594,0,0.04181151768990123,1,0,-0.12484966611715333,1,0,1,0,1
595,0,0.04181151768990123,1,1,-0.16207792852980057,0,1,1,0,1
596,1,0.04181151768990123,0,0,0.01601402949826866,1,0,0,0,1
597,0,0.04181151768990123,0,0,-0.6480576784030063,0,1,1,0,1
598,0,0.04181151768990123,0,0,-0.502666221142803,0,1,1,0,0
599,1,0.04181151768990123,1,0,0.49755053594406234,0,0,1,0,0
600,1,0.04181151768990123,2,1,-0.10472628102923591,1,0,0,0,1
601,0,0.04181151768990123,0,0,-0.48916745442582793,0,1,1,0,1
602,0,0.04181151769022841,0,0,0.20517384932469243,0,0,1,0,1
603,0,0.04181151768990123,0,0,-0.48606442844527104,0,1,1,0,1
604,1,0.04181151768990123,0,0,-0.11378180431879872,0,0,1,0,0
605,0,0.04181151768990123,1,0,-0.33513904028589037,0,1,1,0,1
606,0,0.04181151768990123,0,0,-0.48916745442582793,0,1,1,0,1
607,1,0.04181151768990123,0,0,-0.0342944332215249,0,0,1,0,1
608,1,0.04181151768990123,1,2,0.18865657484452983,1,0,0,0,0
609,1,0.04181151768990123,0,0,2.440127305651522,0,0,0,0,1
610,0,0.04181151768990123,1,5,-0.01869880977838893,0,1,0,0,1
611,0,0.04181151768990123,0,0,-0.5061878135331885,0,1,1,0,1
612,1,0.04181151768990123,1,0,-0.33614520954028626,0,1,0,1,0
613,0,0.041811517689901,0,0,-0.4921014439716463,0,1,1,1,0
614,0,0.04181151768990123,0,0,-0.48606442844527104,0,1,1,0,1
615,1,0.04181151768990123,1,2,0.6599623523116261,1,0,0,0,1
616,0,0.04181151768990123,1,1,-0.35828093313699544,0,1,1,0,1
617,0,0.04181151768990123,1,0,-0.32407117848753575,0,1,0,0,1
618,1,0.04181151768990123,2,1,0.13675434002577322,1,0,0,0,1
619,0,0.04181151768990123,0,0,-0.43676213497987343,1,0,1,0,1
620,0,0.04181151768990123,1,0,-0.3571902456652303,0,1,1,0,0
621,1,0.04181151768990123,1,0,0.40951072618442363,0,0,1,0,1
622,1,0.04181151768990123,1,1,-0.33128138736453655,0,1,1,0,0
623,0,0.04181151768990123,0,0,-0.49000458724548535,0,1,1,0,1
624,0,0.04181151768990123,0,0,-0.32407117848753575,0,1,1,0,1
625,0,0.04181151768990123,0,0,0.002346226346555112,0,0,1,0,1
626,0,0.04181151768990123,0,0,-0.3995338725672261,1,0,1,1,0
627,1,0.04181151768990123,0,0,0.9207272132963864,0,0,0,0,1
628,0,0.04181151768990123,0,0,-0.48916745442582793,0,1,1,0,1
629,0,0.04181151768990123,0,0,-0.49243750450261453,0,1,1,1,0
630,1,0.04181151768990123,0,0,-0.04435612576548362,0,0,1,0,1
631,0,0.04181151768990123,0,0,-0.5061032953158193,0,1,1,0,1
632,1,0.04181151768990123,0,0,-0.0342944332215249,0,0,1,0,0
633,0,0.04181151768990123,0,0,-0.6480576784030063,0,0,1,0,1
634,0,0.04181151768990123,3,2,-0.08661523445011024,0,1,0,0,1
635,1,0.04181151768990123,0,0,-0.3864536722600798,1,0,0,0,1
636,0,0.04181151768990123,0,0,-0.4885798515812607,0,1,1,0,1
637,0,0.04181151768990123,1,1,-0.11981881984517397,1,0,1,0,1
638,0,0.04181151768990123,0,5,0.15058916727371643,0,1,0,0,1
639,0,0.04181151768990123,1,0,-0.32407117848753575,0,1,1,0,1
640,0,0.04181151768990123,0,0,-0.49000458724548535,0,1,1,0,1
641,1,0.04181151768990123,0,0,0.7464929081896711,0,0,0,0,0
642,0,0.04181151768990123,3,2,-0.08661523445011024,0,1,0,0,1
643,1,0.04181151768990123,0,0,0.488829060846959,0,1,1,0,1
644,1,0.04181151768990123,2,1,-0.26051549136436625,0,1,0,0,0
645,1,0.04181151768990123,1,0,0.8959935606848274,0,0,1,0,0
646,0,0.04181151768990123,0,0,-0.48916745442582793,0,1,1,0,1
647,1,0.04181151768990123,0,0,0.06632249221806222,0,0,1,0,0
648,0,0.04181151768990123,0,0,-0.49612612098922976,0,1,1,0,1
649,1,0.04181151768990123,0,0,-0.49612612098922976,0,1,0,0,1
650,0,0.04181151768994021,0,0,-0.48916745442582793,0,1,1,0,1
651,1,0.04181151768990123,0,1,-0.1852198213809056,1,0,0,0,1
652,0,0.04181151768990123,0,0,-0.47835113494107234,0,1,1,0,1
653,1,0.04181151982814424,0,0,-0.49050767187268324,0,1,0,1,0
654,0,0.04181151768990123,0,0,-0.5122248290595638,0,1,0,1,0
655,0,0.04181151768990123,2,0,0.8310111255589244,1,0,1,0,1
656,0,0.03608168026033308,0,0,-0.48916745442582793,0,1,1,0,1
657,0,0.04181151768990123,1,1,-0.33614520954028626,0,1,0,1,0
658,0,0.04181151768990123,0,0,-0.3864536722600798,1,0,1,0,1
659,0,0.04181151768990123,0,2,1.6314187674308405,0,0,1,0,0
660,1,0.04181151768990123,2,0,2.0414327385971576,0,0,1,0,1
661,0,0.04181151768990123,0,0,-0.502666221142803,0,1,1,0,0
662,0,0.04181151768990123,0,0,-0.1331505624659193,0,0,1,0,1
663,0,0.04181151768990123,0,0,-0.4972168084609949,0,1,1,0,1
664,1,0.04181151768990123,1,0,-0.4885798515812607,0,1,1,0,1
665,0,0.04181151768990123,2,0,0.8310111255589244,1,0,1,0,1
666,0,0.04181151768990123,0,0,-0.3864536722600798,1,0,1,0,1
667,0,0.04181151768990123,0,0,-0.4915983593444484,0,1,1,0,1
668,0,0.04181151768990123,0,0,-0.48606442844527104,0,1,1,0,1
669,1,0.04181151768990123,1,0,0.39835834616869975,0,0,0,0,1
670,1,0.04181151768990123,1,1,0.13675434002577322,1,0,0,0,1
671,0,0.04181151768990123,1,0,0.39835834616869975,0,0,1,0,1
672,0,0.04181151768990123,0,0,-0.43676213497987343,1,0,1,0,1
673,1,0.04181151768990123,0,0,-0.3864536722600798,1,0,1,0,1
674,0,0.04181151768982896,0,0,-0.6480576784030063,1,0,1,0,1
675,0,0.04181151768990123,0,0,-0.4915983593444484,0,1,1,0,1
676,0,0.04181151768990123,0,0,-0.48606442844527104,0,1,1,0,1
677,1,0.04181151768990123,0,0,-0.45000935938324943,0,1,0,0,1
678,0,0.04181151768990123,1,6,0.2957290822203209,0,1,0,0,1
679,1,0.04181151768990123,0,1,9.661740104981659,0,0,1,0,0
680,0,0.04181151768990123,0,0,-0.48430363225007833,0,1,0,1,0
681,1,0.04181151768990123,0,0,0.8959935606848274,0,0,1,0,0
682,0,0.04181151768990123,0,0,-0.46241945096696807,0,1,1,0,1
683,0,0.04181151768990123,5,2,0.2957290822203209,0,1,1,0,1
684,0,0.04181151768990123,1,1,0.13675434002577322,1,0,1,0,1
685,0,0.04181151768990123,1,2,0.18865657484452983,1,0,1,0,0
686,0,0.04181151768990123,4,1,0.15058916727371643,0,1,1,0,1
687,0,0.04181151768990123,0,0,-0.4433867533508158,0,1,1,0,1
688,0,0.04181151768990123,0,0,-0.49117979293461966,0,1,1,0,1
689,1,0.04181151768990123,0,1,3.6047682176147426,0,0,0,0,1
690,1,0.04181151768990123,1,0,0.49897527160828686,0,0,1,0,1
691,1,0.04181151768990123,0,1,-0.37806825769394464,0,1,0,0,0
692,1,0.04181151768990123,0,0,0.488829060846959,0,1,1,0,1
693,0,0.04181151768990123,0,0,-0.502666221142803,0,1,1,0,0
694,0,0.04181151768990123,0,0,-0.11378180431879872,0,0,1,0,1
695,0,0.04181151768990123,0,0,-0.3763919797161211,1,0,1,0,1
696,0,0.04181151768990123,0,0,-0.48606442844527104,0,1,1,0,1
697,1,0.04181151768990123,0,0,-0.49243750450261453,0,1,0,1,0
698,0,0.04181151768990123,1,1,1.583289667316068,0,0,1,0,0
699,0,0.04181151768990123,0,0,-0.4941137824804381,0,1,1,0,1
700,1,0.04181151768990123,1,0,3.930515513725406,0,0,0,0,0
701,1,0.04181151768990123,0,0,-0.11906419290437703,0,0,1,0,1
702,0,0.04181151768990123,0,1,-0.3571902456652303,0,1,0,0,0
703,0,0.04181151768990123,0,0,-0.492268468067876,0,1,1,1,0
704,0,0.04181151768990123,1,0,-0.49000458724548535,0,1,1,0,1
705,0,0.04181151768990123,0,0,-0.12484966611715333,1,0,1,0,1
706,1,0.04181151768990123,0,0,-0.3763919797161211,1,0,0,0,1
707,1,0.04181151768990123,0,0,-0.11906419290437703,0,0,1,0,1
708,1,0.04181151768990123,0,0,2.40164133167088,0,0,0,0,1
709,1,0.04181151768990123,1,1,-0.3412605740296349,0,1,1,0,0
710,1,0.04181151768990123,0,0,0.3481344016662754,0,0,0,0,0
711,0,0.04181151768990123,0,0,-0.11378180431879872,0,0,1,0,1
712,1,0.04181151768990123,1,0,0.39835834616869975,0,0,1,0,1
713,0,0.04181151768990123,0,0,-0.457221580598759,0,1,1,0,1
714,0,0.04181151768990123,0,0,-0.3864536722600798,1,0,1,0,1
715,0,0.04181151768990123,0,0,-0.4941137824804381,0,1,1,0,1
716,1,0.04181151768990123,0,0,3.930515513725406,0,0,0,0,0
717,1,0.04181151768990123,0,0,-0.43676213497987343,1,0,0,0,1
718,0,0.04181151768990123,0,0,-0.33614520954028626,0,1,1,1,0
719,0,0.04181151768990123,0,0,-0.4915983593444484,0,1,1,0,1
720,1,0.04181151768990123,0,1,0.01601402949826866,1,0,0,0,1
721,0,0.04181151768990123,1,0,-0.5061032953158193,0,1,1,0,1
722,0,0.04181151768990123,0,0,-0.3864536722600798,1,0,1,0,1
723,0,0.04181151768990123,0,0,-0.3864536722600798,1,0,1,0,1
724,1,0.04181151768990123,1,0,0.420494069765409,0,0,1,0,1
725,0,0.04181151768990123,0,0,-0.4737388550789216,0,1,1,0,1
726,1,0.04181151768990123,3,0,-0.22546659155674043,1,0,0,0,1
727,1,0.04181151768990123,0,0,-0.49235298628524526,0,1,0,1,0
728,0,0.04181151768990123,1,0,-0.12484966611715333,1,0,1,0,1
729,0,0.04181151768990123,1,0,-0.4885798515812607,0,1,0,0,1
730,1,0.04181151768990123,0,0,3.6047682176147426,0,0,0,0,1
731,0,0.04181151768990123,0,0,-0.2699895810637577,0,1,1,0,0
732,0,0.041811517689901226,0,0,-0.6480576784030063,1,0,1,0,1
733,0,0.04181151768990123,0,0,-0.3864536722600798,1,0,1,0,1
734,0,0.04181151768990123,0,0,-0.3864536722600798,1,0,1,0,1
735,0,0.04181151768990123,0,0,-0.32407117848753575,0,1,1,0,1
736,0,0.04181151768990123,1,3,0.04368368399415512,0,1,0,0,1
737,1,0.04181151768990123,0,0,9.661740104981659,0,0,1,0,0
738,0,0.04181151768990123,0,0,-0.48916745442582793,0,1,1,0,1
739,0,0.04181151768990123,0,0,-0.48916745442582793,0,1,1,0,1
740,1,0.04181151768989455,0,0,-0.04435612576548362,0,0,1,0,1
741,0,0.04181151768990123,1,0,0.9386712357792825,0,0,1,0,1
742,1,0.04181151768990123,2,2,4.631815484039328,0,0,0,0,0
743,0,0.04181151768990123,1,0,-0.32407117848753575,0,1,1,0,1
744,1,0.04181151768990123,0,0,-0.4885798515812607,0,1,1,0,1
745,0,0.04181151768990123,1,1,0.7807026628391308,0,0,1,0,1
746,0,0.04181151768990123,1,1,-0.2405591303726785,0,1,1,0,1
747,1,0.04181151768990123,0,0,-0.3864536722600798,1,0,0,0,1
748,0,0.04181151768990123,1,0,0.420494069765409,0,0,1,0,1
749,0,0.04181151768990123,0,0,-0.4921014439716463,0,1,1,1,0
750,1,0.04181151768990123,1,1,-0.1852198213809056,1,0,0,0,1
751,1,0.04181151768990123,0,1,-0.39701844943123643,0,1,1,0,1
752,0,0.04181151768990123,0,0,-0.4568855200677908,0,1,1,0,1
753,0,0.04181151768990123,0,0,-0.48916745442582793,0,1,1,0,1
754,1,0.04181151768990123,1,2,0.6599623523116261,1,0,0,0,1
755,1,0.04181151768990123,1,1,-0.3562685946282037,1,0,1,0,1
756,0,0.04181151768990123,0,0,-0.49117979293461966,0,1,1,0,1
757,0,0.04181151768990123,0,0,-0.416638749891956,1,0,1,0,1
